TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"        Trade, Transportation, and Utilities",55150.0,57342.0,58108.0,60642.0,61917.0,63400.0,66067.0,67017.0,68825.0,70017.0,69600.0,73458.0,76550.0,76350.0,76942.0,83400.0
        Wholesale Trade,11308.0,12325.0,12625.0,13342.0,13475.0,13517.0,14033.0,14083.0,14392.0,14683.0,14442.0,14892.0,15992.0,16000.0,15883.0,18000.0
        Retail Trade,33017.0,33583.0,33933.0,35325.0,36533.0,37583.0,38792.0,38850.0,39083.0,38692.0,36875.0,39108.0,39950.0,40333.0,40450.0,43550.0
"        Transportation, Warehousing, and Utilities",10825.0,11433.0,11550.0,11975.0,11908.0,12300.0,13242.0,14083.0,15350.0,16642.0,18283.0,19458.0,20608.0,20017.0,20608.0,21850.0
      Information,3567.0,3508.0,3792.0,3800.0,3858.0,3883.0,3750.0,3617.0,3567.0,3442.0,2950.0,2950.0,3242.0,2983.0,2617.0,2700.0
      Financial Activities,13375.0,12975.0,12858.0,12908.0,12792.0,13117.0,13317.0,13758.0,14125.0,14258.0,13533.0,13083.0,12800.0,12542.0,12375.0,12300.0
          Finance and Insurance,9292.0,8933.0,8817.0,8675.0,8400.0,8542.0,8742.0,8992.0,9158.0,9342.0,8758.0,8250.0,7775.0,7425.0,7150.0,6900.0
          Real Estate and Rental and Leasing,4083.0,4042.0,4042.0,4233.0,4392.0,4575.0,4575.0,4767.0,4967.0,4917.0,4775.0,4833.0,5025.0,5117.0,5225.0,5400.0
      Professional and Business Services,26892.0,27158.0,27058.0,29250.0,31283.0,31842.0,32350.0,31083.0,32517.0,34633.0,32125.0,32183.0,33675.0,32842.0,32958.0,35400.0
"        Professional, Scientific, and Technical Services",10425.0,10158.0,9808.0,10142.0,10467.0,10433.0,10600.0,10883.0,11158.0,11558.0,11275.0,11558.0,11908.0,11908.0,11725.0,12700.0
        Management of Companies and Enterprises,2267.0,2258.0,2200.0,2375.0,2425.0,2325.0,2525.0,2525.0,2433.0,2408.0,2650.0,2775.0,2800.0,3008.0,3083.0,3600.0
        Administrative and Support and Waste and Remediatio,14200.0,14742.0,15050.0,16733.0,18392.0,19083.0,19225.0,17675.0,18925.0,20667.0,18200.0,17850.0,18967.0,17925.0,18150.0,19100.0
      Private Education and Health Services,51358.0,51833.0,53025.0,55100.0,56692.0,59992.0,63875.0,67208.0,69275.0,72500.0,71733.0,74808.0,78833.0,83417.0,87350.0,101850.0
        Private Educational Services,4833.0,5158.0,5167.0,4600.0,4242.0,4000.0,3933.0,3858.0,3792.0,3942.0,3633.0,3908.0,4433.0,4892.0,4717.0,5300.0
        Health Care and Social Assistance,46525.0,46675.0,47858.0,50500.0,52450.0,55992.0,59942.0,63350.0,65483.0,68558.0,68100.0,70900.0,74400.0,78525.0,82633.0,96550.0
      Leisure and Hospitality,26783.0,27108.0,28017.0,28975.0,30575.0,31425.0,32767.0,33767.0,34533.0,35708.0,28758.0,32850.0,36900.0,38025.0,38475.0,41050.0
        Accommodation and Food Services,23833.0,24208.0,24833.0,25792.0,27167.0,27983.0,29333.0,30233.0,30875.0,32033.0,26533.0,29625.0,32600.0,33083.0,33283.0,36650.0
      Other Services,9975.0,10125.0,10608.0,10917.0,11217.0,11533.0,11742.0,11758.0,11875.0,12117.0,11108.0,12000.0,12975.0,14183.0,14750.0,15700.0
      Government,67067.0,65733.0,64092.0,64167.0,66258.0,68675.0,70958.0,72608.0,74533.0,75183.0,72483.0,70908.0,73583.0,76133.0,79742.0,94500.0
        Federal Government,10692.0,10175.0,10192.0,9942.0,9792.0,9583.0,9825.0,9817.0,9958.0,10067.0,10842.0,10108.0,9592.0,9592.0,9658.0,9650.0
        State Government,10492.0,10675.0,10542.0,10608.0,11367.0,11867.0,12125.0,12375.0,12633.0,12783.0,12492.0,12092.0,12383.0,12567.0,12942.0,15950.0
          Local Government,45883.0,44883.0,43358.0,43617.0,45100.0,47225.0,49008.0,50417.0,51942.0,52333.0,49150.0,48708.0,51608.0,53975.0,57142.0,68900.0
Civilian Labor Force per mil,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
  Civilian Employment per mil,831529.7740573612,834620.4686198529,848124.8575985419,866224.1803513189,882791.457814055,897825.9635579269,903334.0380117159,913153.6465251241,923303.6675925402,925816.5232752061,882488.5210794723,907141.9782062793,933977.7375399106,925255.4916266717,920571.3372062036,913909.0044164143
  Civilian Unemployment per mil,168490.66501942847,165418.0096331438,151856.91501480975,133794.12942724724,117190.28184831137,102230.79979565192,96627.31833504957,86846.35347487587,76678.19284621054,74201.43339086948,117511.47892052775,92896.76010956107,66022.26246008935,74670.43704263677,79411.60795182007,86120.07827398386
"Total, All Industries per mil",764232.9782232991,767697.7329518705,780398.7240829347,804467.5859701321,825081.943265131,844202.7586989839,871243.8937344999,885964.4940320094,903218.6383991838,914499.3344810635,878688.6807861926,909933.4156712439,939362.7309096376,929921.9854602335,921051.0046367851,1017270.9634264394
  Total Farm per mil,104484.56054849397,108304.96505269257,111396.67350193666,112701.26451908222,111330.99601011623,107321.33734461032,106629.20505458984,104708.32112943399,100277.76203163086,99060.19298926865,91366.30914139489,92288.34067842184,91190.37522185051,88739.63273691389,78132.49480360284,98569.54709941709
  Total Nonfarm per mil,659746.1466662731,659392.7678991779,669002.050580998,691766.32145105,713750.9472550148,736883.6918885168,764614.6886799101,781258.4433954767,802940.8763675529,815439.141491795,787322.3716447977,817645.074992822,848174.5994350245,841182.3527233197,842918.5098331823,918701.4163270224
    Goods Producing per mil,82532.99207645124,80446.70988302611,82175.89428115744,83520.0549293357,86983.11831785769,92353.97627291821,94431.44956889594,98255.58030392819,101733.46182189218,101978.15122655251,101556.68681149163,106131.59178018512,110971.25086664737,108148.49994662506,106982.8918616426,114980.49382408295
"      Mining, Logging, and Construction per mil",27724.47216084191,26556.784847716655,28270.676691729324,30707.7873776964,32297.97218950579,34795.93574388375,37184.2870359636,40226.322732401975,43099.59752848478,43282.29899195766,43027.803488139965,46638.65354729037,50466.36286329073,49943.68400298899,50045.30192399937,52037.24246238985
      Manufacturing per mil,54806.24890707715,53887.66160866259,53902.939166097065,52812.2675516393,54685.14612835192,57558.04052903445,57244.889376859726,58029.2575715262,58631.59684825123,58695.852234594866,58528.88332335166,59492.938232894754,60507.13175059403,58204.81594363607,56937.58993764323,62943.25136169311
        Durable Goods per mil,18263.450615783964,17672.835258754934,17562.08703577125,17737.597985924356,18242.077296009204,18770.505761480388,18564.865645110327,19508.075008003485,20520.37866334108,20594.051405445807,20115.33366000617,20832.099024250187,21053.080328394844,19352.22442741772,18297.713585247562,21812.017798606525
        Non-Durable Goods per mil,36545.06929982536,36214.82634990765,36340.85213032581,35074.66956571494,36445.35137454692,38787.53476755407,38682.29688782202,38523.45305642402,38111.218184910154,38101.800829149055,38413.5496633455,38663.117933105765,39451.8076749618,38850.41294766861,38639.87635239567,41131.233563086585
    Service-Providing per mil,577215.425598354,578946.0580161519,586826.1562998404,608246.2665217142,626767.828937157,644529.7156155986,670183.2391110141,683002.8630915486,701207.4145456607,713458.745681983,685767.9533946753,711513.4832126369,737201.1048211396,733033.8527766946,735933.4861162928,803720.9225029395
"        Trade, Transportation, and Utilities per mil",125246.1205496749,129789.41078477529,132394.6229209387,138792.69897579678,141328.165657783,143951.86467616507,150180.60224996987,152161.62276668643,156056.91287341987,157158.98607685007,157891.87129090214,167390.54147050646,171758.85102191468,166333.7087733134,164029.2064168843,173249.74137178896
        Wholesale Trade per mil,25680.564481880756,27896.733422663237,28765.09455456824,30536.133203639067,30757.25620166717,30690.810013055572,31899.199167115617,31975.351529063446,32633.070687602747,32957.21599849164,32762.5632928622,33934.76467612489,35882.005820280334,34857.09679597923,33860.25688855727,37392.0305118969
        Retail Trade per mil,74981.88870695587,76012.65708180929,77313.73889268626,80849.1159810036,83388.11434623426,85333.48470227621,88180.27036918327,88208.64921565822,88618.55903860326,86847.4154746059,83653.20048637956,89116.35622843757,89637.70213357924,87868.2053170144,86233.544742312,90467.94048850611
"        Transportation, Warehousing, and Utilities per mil",24583.667360838277,25877.756853655887,26315.78947368421,27407.449791154086,27180.51256767738,27927.569960833287,30101.132713670988,31975.351529063446,34805.28314721388,37354.354603752494,41476.107511660404,44339.420565944005,46239.1430680551,43608.40666031977,43933.272930768,45389.77037138596
      Information per mil,8100.68743428269,7940.100677217253,8639.781271360218,8697.144818904848,8806.047823824263,8816.48407787932,8524.335272335464,8212.372824016365,8087.9768720594075,7725.85557902392,6692.256038910365,6722.237160527024,7274.228543606106,6498.669983900379,5579.065181474178,5608.804576784534
      Financial Activities per mil,30374.739117894864,29367.96074312824,29295.967190704032,29542.827716427302,29198.279876194913,29782.5963557927,30271.6194191177,31237.441336139662,32027.66283090528,32003.268113225757,30700.44100833016,29812.55212582205,28719.964638543537,27323.60675094822,26381.708681980494,25551.220849796213
          Finance and Insurance per mil,21102.21128100778,20219.190236482817,20088.85850991114,19854.666132631457,19173.354515324987,19394.902650848613,19871.930386868433,20416.272168525065,20765.262740207472,20968.896809773814,19868.060470771856,18799.47680486371,17445.134770677814,16175.871481884114,15242.765016255396,14333.611696227144
          Real Estate and Rental and Leasing per mil,9272.527836887082,9148.77050664542,9209.387104123947,9688.161583795845,10024.925360869924,10387.693704944088,10399.689032249265,10823.439660515902,11262.400090697805,11036.615886711394,10832.380537558303,11013.07532095834,11274.829867865725,11147.73526906411,11138.943665725097,11217.609153569068
      Professional and Business Services per mil,61071.96144735916,61470.1408756745,61649.57849168375,66945.12788235968,71404.76777415615,72298.34818641086,73536.59894934726,70573.73085123049,73730.51414318917,77736.65202450188,72877.5339830493,73336.18933465803,75558.18821898075,71548.54831084688,70261.68523157277,73537.66000673057
"        Professional, Scientific, and Technical Services per mil",23675.26394796665,22991.88787889762,22346.776030986555,23212.22177719288,23891.369251417458,23688.482715558835,24095.454369801577,24709.774244890825,25300.15305254804,25942.893312713095,25578.02943685233,26337.49732249876,26718.542102795036,25942.394290407545,24996.00277141182,26382.1548611717
        Management of Companies and Enterprises per mil,5148.376342449918,5110.817368630717,5012.531328320802,5435.715511815529,5535.164845197987,5278.991882840438,5739.719083372544,5732.994575792459,5516.694064962304,5404.956488753516,6011.687628173717,6323.460379817793,6282.492264681399,6553.134197644096,6572.509726589565,7478.406102379379
        Administrative and Support and Waste and Remediatio per mil,32248.321156942588,33367.43562814616,34290.2711323764,38297.19059335126,41980.5162197449,43328.60305386842,43701.42549617314,40130.96203054721,42911.399580522644,46388.80222303526,41287.816918023265,40675.231632341485,42557.15385150432,39050.84125424549,38693.17273357139,39677.099043179485
      Private Education and Health Services per mil,116634.45619565192,117320.19338717271,120813.3971291866,126108.59987412026,129401.88264081004,136213.8843162854,145197.84413878073,152595.28691083548,157077.2631936965,162732.28631006222,162730.71269123972,170466.81949312054,176881.32596486743,181729.65271438748,186217.5558279593,211576.57264648328
        Private Educational Services per mil,10975.784236021374,11674.754644551478,11772.61335156072,10528.122675516393,9682.54403023912,9082.136572628711,8940.322833625432,8759.561613230617,8598.152032197722,8848.147208748487,8241.683454020798,8905.25519435241,9946.531503333086,10657.557345370651,10055.961200234504,11009.875650725198
        Health Care and Social Assistance per mil,105658.67195963055,105645.43874262122,109040.78377762588,115580.47719860388,119719.3386105709,127131.74774365671,136257.52130515527,143835.72529760486,148479.1111614988,153884.13910131378,154489.02923721893,161561.56429876812,166934.7944615343,171072.09536901684,176161.59462772476,200566.69699575807
      Leisure and Hospitality per mil,60824.421517351635,61356.96954333104,63834.58646616541,66315.72924414945,69788.72789357875,71351.5354487143,74484.50503163096,76667.73379833029,78301.68357802846,80149.57902840969,65239.287853215006,74856.0985502755,82794.2730595513,82840.0691041944,82023.13062943026,85274.60291740933
        Accommodation and Food Services per mil,54124.94634742343,54793.03226741028,56580.08658008658,59030.72609715626,62009.8240616469,63536.3569279673,66678.4870782443,68643.81188512214,70007.36919675756,71900.73554993412,60191.738806918205,67507.21216291969,73146.15993879057,72073.58333133631,70954.53818685711,76134.32879227896
      Other Services per mil,22653.310108486075,22917.194799550936,24169.514695830487,24985.981575785318,25603.275904571474,26186.07027303173,26691.398604736805,26696.455533531775,26925.911229522135,27197.61535474516,25199.179688208926,27344.69353434721,29112.620405086127,30898.63774108584,31444.864893673723,32614.15994648785
      Government per mil,152309.72922765272,148781.82377865497,146028.7081339713,146860.4451564914,151236.68136623848,155928.93228131917,161298.60860116797,164855.94857787678,168999.48982483987,168754.50319516426,164432.13371808134,161579.7940944577,165101.65296858977,165860.95939801793,169998.40110856472,196308.16018745874
        Federal Government per mil,24281.62322605846,23030.3661318944,23221.690590111644,22754.477313039995,22350.653263578843,21758.528693875236,22333.758413518914,22289.42881210082,22579.2188651437,22596.21967287444,24595.74236402243,23033.34685376514,21522.023501008567,20896.829529189552,20589.457975803445,20046.283024433615
        State Government per mil,23827.421519622647,24162.07945532901,24019.13875598086,24278.76637866911,25945.657235202278,26944.428676846226,27562.01738055133,28097.34965363631,28644.634657899212,28692.507805538284,28338.86862307399,27554.33618477721,27784.32204055349,27378.07096469194,27590.47060704578,33133.49370359753
          Local Government per mil,104200.6844819716,101589.37819143158,98787.87878787878,99827.20146478228,102942.65340966155,107225.97491059772,111402.8328070977,114471.44060504095,117775.63630179696,117465.77571675155,111499.79129235404,110992.11105591535,115795.30742702773,117588.23747268619,121818.47252571551,143128.38345942757
