TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
    Private Service Providing,5092.0,5135.0,5155.0,5387.0,5501.0,5572.0,5667.0,5880.0,5940.0,5937.0,5598.0,5802.0,5845.0,5888.0,6058.0,6030.0
"      Trade, Transportation, and Utilities",1685.0,1742.0,1754.0,1792.0,1795.0,1792.0,1786.0,1790.0,1793.0,1763.0,1755.0,1797.0,1767.0,1707.0,1698.0,1677.0
        Wholesale Trade,70.0,82.0,90.0,92.0,88.0,67.0,50.0,47.0,43.0,40.0,44.0,49.0,54.0,54.0,44.0,49.0
        Retail Trade,1454.0,1488.0,1475.0,1463.0,1492.0,1515.0,1538.0,1547.0,1549.0,1522.0,1509.0,1527.0,1487.0,1430.0,1408.0,1394.0
"        Transportation, Warehousing, and Utilities",161.0,171.0,189.0,236.0,215.0,211.0,198.0,197.0,201.0,203.0,202.0,221.0,229.0,224.0,246.0,240.0
      Information,179.0,169.0,158.0,158.0,167.0,174.0,168.0,159.0,150.0,145.0,138.0,125.0,125.0,151.0,161.0,160.0
      Financial Activities,282.0,277.0,275.0,278.0,278.0,287.0,278.0,271.0,270.0,264.0,246.0,242.0,246.0,246.0,266.0,271.0
      Professional and Business Services,408.0,434.0,418.0,434.0,508.0,505.0,518.0,512.0,494.0,492.0,432.0,437.0,456.0,542.0,566.0,521.0
      Private Education and Health Services,1390.0,1349.0,1347.0,1452.0,1486.0,1482.0,1550.0,1642.0,1676.0,1737.0,1685.0,1697.0,1612.0,1629.0,1732.0,1767.0
      Leisure and Hospitality,945.0,938.0,978.0,1024.0,1033.0,1079.0,1094.0,1219.0,1276.0,1249.0,1052.0,1214.0,1307.0,1238.0,1260.0,1237.0
      Other Services,202.0,226.0,227.0,248.0,234.0,252.0,281.0,289.0,280.0,288.0,292.0,295.0,338.0,378.0,377.0,399.0
      Government,5038.0,4609.0,4233.0,4158.0,4198.0,4345.0,4732.0,4822.0,4816.0,5109.0,4726.0,4592.0,4649.0,4720.0,4778.0,4779.0
        Federal Government,106.0,87.0,90.0,85.0,91.0,91.0,98.0,99.0,88.0,86.0,96.0,74.0,71.0,78.0,82.0,87.0
        Total State and Local Government,4932.0,4522.0,4143.0,4073.0,4108.0,4254.0,4635.0,4723.0,4727.0,5024.0,4630.0,4518.0,4580.0,4642.0,4696.0,4691.0
          State Government,1965.0,1680.0,1466.0,1396.0,1441.0,1552.0,1838.0,1952.0,1960.0,1962.0,1963.0,1975.0,1933.0,1958.0,1992.0,1944.0
          Local Government,2967.0,2842.0,2678.0,2678.0,2667.0,2702.0,2798.0,2771.0,2767.0,3062.0,2667.0,2544.0,2648.0,2686.0,2704.0,2753.0
Civilian Labor Force per mil,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
  Civilian Employment per mil,858274.8180119823,863793.5621175845,876981.9573537451,895920.0666111574,915818.1057330171,933808.1273565145,938958.829533855,949320.2315251044,958527.2101962371,960045.5093026368,906333.6306868866,929042.904290429,954159.4753192958,948759.6583977226,945228.3822644285,940948.7566432648
  Civilian Unemployment per mil,141854.02306255235,136272.9449321628,123086.38600328048,104079.93338884262,84042.40479843772,66191.87264348553,61109.22082340933,50881.67990308252,41472.7898037629,39887.56525230893,93803.60941467097,71025.85258525853,45978.59855022437,51240.341602277345,54771.61773557146,59051.243356735125
"Total, All Industries per mil",738452.6186948399,739691.4072891726,744737.5615090213,769289.4809880655,791742.2234621287,812456.3608434576,820142.9057502552,836451.7431686633,845100.81596871,860125.8198367018,814931.723049475,832714.5214521452,855505.6955471177,850549.0036600244,851601.6852805457,839446.230562299
  Total Farm per mil,21387.618372737226,21681.298217611067,22416.62110442865,22550.652234249235,22039.336030129725,21784.66694595727,23273.222184416467,23690.94090725535,22118.821228673547,21282.291527238656,20517.39518287244,19939.49394939494,19330.341732827063,20401.247119425243,16785.929244967567,19749.36027819697
  Total Nonfarm per mil,717129.4208593699,718010.1090715616,722320.9404045927,746738.8287538162,769702.8874319989,790671.6938975004,796937.7339231031,812760.802261408,822914.5593094613,838843.5283094633,794414.3278666026,812775.0275027503,836175.3538142906,830147.7565405992,834815.7560355781,819696.870284102
    Total Private per mil,392578.75410680927,411479.1167863793,433023.51011481683,458159.8667776853,476914.49295578187,487292.2776148583,474923.4433480776,488154.52954637236,498347.83195090696,496921.42952750635,470321.8280381528,497043.45434543455,515153.60717984126,510370.0691337942,515414.966896275,506331.6055376944
    Goods Producing per mil,64549.37834181537,69965.41633413141,80713.50464734828,84443.51928948099,93248.70972241597,98310.29185867896,89418.16944538959,92408.13030017499,97848.80976465034,99651.98768571811,86324.02387977767,98116.06160616061,111494.6496375561,111291.85305679817,110211.99759245636,110688.27504756906
"     Mining, Logging and Construction per mil",24737.486310635828,25139.664804469274,28909.240021869875,30946.433527615878,36685.730227367836,39449.79751431364,34433.48077577407,36209.449454839145,41405.35437318767,42966.13572480257,44671.65305702326,52048.95489548955,59095.61615464273,55917.039446929644,57045.408948037184,57082.86857817729
      Mining and Logging per mil,8954.454680152032,9444.001064112796,10934.937124111535,10477.379961143492,8090.389175617242,8239.072755201789,8574.345015311332,8614.88760263831,10587.362600310204,15192.076027305582,15645.371577574968,17876.787678767876,19813.60027614774,19587.908363833536,23473.55045810205,23620.49734269405
      Construction per mil,15783.031630483796,15695.663740356476,17974.302897758338,20469.053566472383,28595.341051750594,31210.724759111854,25859.135760462745,27661.865661596446,30885.427203452695,27840.9851425512,28957.661428669457,34172.167216721675,39282.015878494996,36329.13108309611,33571.85848993513,33462.37123548323
      Manufacturing per mil,39811.89203117954,44759.244479914865,51804.2646254784,53497.08576186511,56562.97949504813,58790.6716938975,55256.890098673015,56064.07322654462,56578.32625261312,56752.77740596975,41720.99087353324,45929.59295929593,52606.14428719365,55510.370069133794,53434.093492944565,53408.56899153599
        Durable Goods per mil,14752.303034207305,16161.213088587392,18999.453253143794,18387.45489869553,17784.907239503416,18712.470325373553,14971.07859816264,15614.483779781935,16589.11592150516,17333.69026904029,12900.569546421464,12788.77887788779,13531.239212978944,12877.863630201979,11302.079850197286,11154.12374516108
     Non-Durable Goods per mil,25059.588996972234,28598.03139132748,32736.46801530891,35109.63086316958,38778.07225554471,40078.20136852395,40217.761143246,40584.19706555391,40124.08119225841,39419.08713692946,28820.42132711178,33278.327832783274,39212.978943734895,42564.72820929917,41998.261218484586,42582.507709467885
     Service-Providing per mil,652515.6219802874,648044.6927374301,641607.4357572445,662295.3094643352,676454.177709583,692431.2246892892,707519.5644777134,720285.3681518374,725200.6204059613,739392.3169589078,708296.1641391615,714590.209020902,724611.6672419745,718991.4599430662,724603.7584431218,709074.2077291516
    Private Service Providing per mil,328029.37576499383,341513.7004522479,352310.0054674685,373785.7341104635,383665.78323336586,389051.8084066471,385641.37461721676,395746.3992461973,400566.45761683193,397336.3672868425,384135.04425993277,398927.3927392739,403520.88367276493,399078.21607699606,405136.0930916873,395643.33049012534
"      Trade, Transportation, and Utilities per mil",108548.60529536816,115855.28065974994,119874.24822307272,124340.82708853733,125191.79801924955,125122.18963831867,121537.93807417489,120473.8188181451,120911.72702137704,117989.55963057154,120428.18911685994,123556.10561056106,121988.26372109079,115697.43798291989,113555.80819902361,110032.1501213831
        Wholesale Trade per mil,4509.437608709656,5453.578079276403,6150.90213231274,6383.569247849015,6137.536615985493,4678.117581343388,3402.5178632187817,3163.2790415937543,2899.7235147346414,2677.0178021683846,3019.2822342688532,3369.0869086908688,3727.9944770452194,3660.024400162668,2942.5533337791744,3215.0121383111345
        Retail Trade per mil,93667.46118662629,98962.49002394255,100806.45161290321,101512.62836525118,104059.14353466313,105781.31545873481,104661.44947260973,104118.99313501143,104457.48196102232,101860.52737250703,103547.6566252659,104991.7491749175,102657.92198826373,96922.86837467804,94161.70668093358,91463.81471032085
"        Transportation, Warehousing, and Utilities per mil",10371.706500032209,11372.70550678372,12916.894477856753,16375.242853177908,14995.11786860092,14732.57924870828,13473.970738346377,13258.850450935523,13554.521545620068,13585.86534600455,13861.250257325191,15195.269526952696,15809.458060062134,15182.323437711808,16451.54818431084,15746.998228462699
      Information per mil,11531.276170843264,11239.691407289172,10798.250410060142,10963.08631695809,11647.370623517923,12149.141181399247,11432.460020415107,10701.305693902275,10115.314586283634,9704.189532860393,9469.567007479587,8594.609460946094,8629.61684501208,10234.512674528942,10767.070153146526,10497.998818975133
      Financial Activities per mil,18166.59150937319,18422.452779994677,18794.423182066705,19289.4809880655,19389.036127772353,20039.100684261975,18917.999319496426,18239.3323462108,18207.566255310543,17668.317494311337,16880.532491594044,16639.163916391637,16983.085950983776,16673.44448962993,17789.07242693774,17780.98549963913
      Professional and Business Services per mil,26283.579205050573,28864.059590316574,28567.52323674139,30113.794060505134,35430.32501046171,35260.43848624494,35250.08506294658,34459.55041055324,33313.10270416077,32927.318966671126,29643.861936457834,30046.75467546755,31480.842250604073,36735.800460891965,37851.9360663412,34184.108654287775
      Private Education and Health Services per mil,89544.54680152032,89718.01010907156,92058.50191361399,100749.37552039967,103640.67512902776,103477.16799329703,105478.05375978224,110512.85502759456,113021.78164407579,116249.4980591621,115624.78556234132,116680.41804180418,111287.5388332758,110410.73607157382,115829.59941148934,115937.27445705663
      Leisure and Hospitality per mil,60877.40771758036,62383.612662942265,66839.80317113176,71051.90119344991,72046.31050355698,75338.63985476889,74447.09084722695,82043.34365325078,86047.60941398611,83589.8808727078,72188.29341933713,83470.84708470848,90231.27373144632,83909.44828521079,84264.02728549455,81162.6533692015
      Other Services per mil,13012.948527990724,15030.593242883746,15513.942044833242,17207.88232028865,16320.267819779609,17595.307917888564,19122.150391289553,19450.80091533181,18881.920561062783,19274.528175612366,20037.054827420572,20283.278327832784,23334.483948912668,25620.170801138673,25212.331973517023,26179.38455481924
      Government per mil,324550.6667525607,306530.99228518223,289297.43028977583,288509.5753538718,292788.3944762171,303379.4162826421,322014.2905750255,324538.96890564007,324769.03365027986,341922.0987819569,324298.3599807864,315731.5731573158,320952.7096996893,319913.24386607023,319534.54156356584,313562.1022242635
        Federal Government per mil,6828.576950331766,5786.11332801277,6150.90213231274,5897.862892034416,6346.77081880318,6353.86119257087,6668.935011908812,6663.077130165568,5934.317890619732,5755.588274662026,6587.524874768407,5088.008800880088,4901.622367966862,5286.701911346076,5483.849394770281,5708.286857817729
        Total State and Local Government per mil,317722.08980222896,300744.8789571694,283146.5281574631,282611.71246183733,286511.36839168647,297025.5550900712,315413.4059203811,317875.8917754745,318767.2803290849,336233.43595234904,317710.835106018,310643.5643564356,316189.1612012427,314626.5419547241,314050.69216879556,307788.2028738272
          State Government per mil,126586.3557302068,111731.84357541898,100191.36139967195,96863.72467388288,100502.16208676244,108364.75352604386,125076.55665192241,131377.03594023423,132173.44392743948,131307.72319635926,134701.15967885815,135794.8294829483,133448.39489126683,132709.77362071304,133217.41456563902,127550.68565054786
          Local Government per mil,191135.73407202217,189013.03538175047,183023.51011481686,185817.3744102137,186009.20630492398,188660.80156402738,190404.89962572305,186498.85583524028,186593.8364016454,204925.71275598984,183009.67542715982,174917.49174917492,182809.80324473596,182052.3247932764,180833.27760315657,180631.19217899087
