TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
      Government,16967.0,15708.0,15792.0,15983.0,16117.0,16258.0,16333.0,16533.0,16442.0,16567.0,15258.0,14808.0,15667.0,15917.0,16075.0,16443.0
        Federal Government,658.0,567.0,550.0,542.0,500.0,500.0,542.0,550.0,542.0,567.0,717.0,600.0,600.0,600.0,600.0,600.0
          Total State and Local Government,16308.0,15142.0,15242.0,15442.0,15617.0,15758.0,15792.0,15983.0,15900.0,16000.0,14542.0,14208.0,15067.0,15317.0,15475.0,15843.0
          State Government,3725.0,3667.0,3775.0,3808.0,4083.0,4158.0,4225.0,4317.0,4358.0,4392.0,4158.0,3842.0,4092.0,4117.0,4242.0,4471.0
            State Government Educational Services,2783.0,2775.0,2908.0,2942.0,3175.0,3200.0,3275.0,3367.0,3342.0,3325.0,3050.0,2750.0,3025.0,2992.0,3025.0,3114.0
          Local Government,12583.0,11475.0,11467.0,11633.0,11533.0,11600.0,11567.0,11667.0,11542.0,11608.0,10383.0,10367.0,10975.0,11200.0,11233.0,11371.0
Local Government Excluding Educational Services,4767.0,4908.0,4933.0,4992.0,4975.0,5067.0,5133.0,5167.0,5100.0,5058.0,4558.0,4733.0,4958.0,5050.0,5292.0,5371.0
            Special Districts plus Tribes,1717.0,1800.0,1775.0,1825.0,1875.0,1900.0,1908.0,1975.0,1942.0,1933.0,1458.0,1675.0,1808.0,1817.0,1942.0,2029.0
Civilian Labor Force per mil,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
  Civilian Employment per mil,859643.4864725411,863046.6217900773,877955.0622039973,895883.4193828085,912352.8423300087,927888.9899909009,932636.3181590795,940946.6476632813,948630.2055192012,947861.7822811119,905296.28375056,930658.027581463,954024.2668238487,948119.9114215518,940885.1917842659,938549.2793477214
  Civilian Unemployment per mil,140268.89414605178,136953.3782099227,121876.14801870588,104027.90367713712,87647.15766999121,72031.8866954148,67453.72686343172,59053.35233671872,51449.84090772648,52138.21771888802,94703.71624944,69341.97241853706,45597.60668171758,51968.226337765926,59027.360274586536,61300.91913928331
"Total, All Industries per mil",720747.2959685349,723011.7177761158,736390.0831041434,761390.0603003192,780224.7768541125,800055.3863195791,829584.7923961981,843192.1700736547,856326.6694682916,867498.0514419329,838642.0009397161,868716.2304594321,891933.6721643293,884407.3286546873,881125.4550025688,871138.5984998449
  Total Farm per mil,26938.092039292424,27095.487409623536,27800.66920182293,28573.680684191855,28744.551088793778,29918.502986905092,31265.632816408208,30897.112614992075,30847.891777230794,29877.890361132762,32147.03279172176,32452.04309187534,31417.86314045175,30021.924267630304,29601.128078440805,26750.270177728795
  Total Nonfarm per mil,693818.9394160656,695916.2303664922,708589.4139023203,732816.3796161273,751480.2257653187,770136.8833326739,798319.15957979,812295.0574586627,825478.7776910608,837620.1610808002,806494.9681479944,836264.1873675568,860515.8090238776,854385.4043870571,851524.326924128,844388.328322116
    Total Private per mil,528636.9344899091,539267.0157068062,551793.639604039,575335.9870728727,592169.3832969249,609328.638683388,634897.4487243622,647513.7791155452,660963.3587480739,665450.7664328397,639771.845668018,671973.6389557653,686277.3446622997,679024.3150043518,675808.6201807986,668446.4513091582
    Goods Producing per mil,58977.579173846585,59835.45250560957,62799.725964832156,67660.50526149845,70507.1811954491,74672.6272896309,78289.14457228614,80402.26047262615,85969.86252026175,88511.30163678878,89600.83918834753,92452.26498618709,94998.72104273942,92731.94002225478,87447.9411475356,86210.77072878435
"      Mining, Logging, and Construction per mil",23199.66509925329,23266.01844926452,23749.714546700157,28327.355850707445,31136.63546413356,33380.14796059659,35597.79889944972,37624.70971664358,43195.053130815875,45726.16263964666,46253.70149808233,46509.047740561175,46798.714369918926,47010.47737613891,45002.89671305051,43410.33844441829
      Manufacturing per mil,35777.9140745933,36569.43405634505,39050.011418131995,39333.149410791,39370.54573131555,41292.4793290343,42691.34567283642,42777.55075598258,42774.80938944587,42785.138997142116,43347.1376902652,45954.31196121287,48188.88530533714,45721.46264611588,42445.0444344851,42800.43228436607
     Service-Providing per mil,634831.6247553959,636080.7778608826,645789.6879374882,665155.874354629,680973.0445698696,695464.2560430431,720030.0150075038,731892.7969860365,739508.9151707991,749108.8594440114,716894.1289596469,743811.9223813697,765517.0879811381,761653.4643648022,764076.3857765924,758177.5575933317
    Private Service Providing per mil,469659.3553160626,479431.5632011967,488993.9136392069,507675.48181137437,521662.20210147573,534656.0113937572,556608.304152076,567111.5186429191,575003.5020311781,576949.8571057417,550171.0064796704,579510.2792539913,591289.7449870436,586303.3922020118,588360.679033263,582235.6805803739
"        Trade, Transportation, and Utilities per mil",123397.29548176056,125076.04088755923,127416.424238212,127842.58857841013,131386.71701246453,135993.19539502313,141490.74537268636,146262.94439516412,147505.5532208681,150688.4905170174,149065.20100090693,160507.25039663608,159313.58919892792,150197.75909746936,145294.75421663042,139101.40492418973
        Wholesale Trade per mil,16715.83087512291,17531.787584143603,18040.64854989724,17163.91439719387,17792.363122362036,17970.88262056415,19009.50475237619,19435.280515882114,20511.896900202115,22520.135100025982,23307.14512057869,27182.053188066526,25579.145211695228,23874.315555212797,22321.086977908464,22320.425436296908
        Retail Trade per mil,91104.68568980793,91827.47444527548,93906.68903958617,95899.1841721515,99093.57794537744,102781.18447600586,106553.27663831916,111050.2028245941,111234.51601929119,111457.52143413875,107269.68759902532,112522.60548300843,110190.5090249897,103473.72943911333,100565.13231966595,95230.96183271451
"        Transportation, Warehousing, and Utilities per mil",15576.778916829737,15706.806282722513,15469.086648728617,14779.490009064753,14500.77594472506,15251.018712663687,15927.963981990995,15777.461054687888,15759.140301374799,16710.833982852688,18488.368281302926,20802.591725561117,23543.934962242958,22860.73132305794,22408.534919055997,21550.01765517832
      Information per mil,9735.486823018586,10720.518573921716,10673.47121141416,9852.993339376502,10052.68516413455,10464.058234758872,10005.002501250625,8970.129468868668,9005.223029357026,8313.84775266303,6829.332255209415,6845.439517157978,7506.923051258383,7436.623442440535,6558.595586065171,6270.26332965963
      Financial Activities per mil,30423.39632193308,29588.631264023934,29458.780543503082,30297.954518582745,32372.216236519813,34784.58677849428,35517.758879439716,34305.761813162164,32769.006023493625,32735.775526110676,32693.37937213851,31897.307312527046,29938.721265166765,28281.203521103485,27327.481608604878,26750.270177728795
        Finance and Insurance per mil,16550.327599131597,15956.120668162554,16630.757468947642,17567.887124108303,19275.060049225536,21432.527594255647,21680.840420210105,20681.13183100276,19091.072822236896,19225.772928033257,18936.372477244662,18583.64860816793,16037.011910984576,14322.385889144734,14122.842495327,13910.140492418974
      Professional and Business Services per mil,47947.27260336653,51109.44901520818,55025.46739875096,57314.862255153115,55106.90244842686,54812.67555485224,57608.8044022011,57478.59627440623,56032.49884933261,60098.72694206287,58459.084104592584,60832.32556333418,56529.910917846464,56099.683805788445,57748.434135303825,56560.771263789764
      Private Education and Health Services per mil,154229.58225026043,154824.23335826478,156130.54399952342,168565.01005005318,175452.46967884785,178848.3601693239,188014.00700350173,193356.12410672463,199535.7307238198,191301.63678877632,191133.88769299694,195633.1199449702,204633.16169356182,214835.788337171,220893.49933867494,226382.18646008323
      Leisure and Hospitality per mil,69287.45971942326,71473.44801795064,73800.84792041066,76932.17199385173,79492.32457224194,82584.9586580686,86463.2316158079,88624.87915242244,92223.4896239819,93790.5949597298,78488.14974267076,89123.8503100973,93419.48686010431,89603.0495664724,89819.9665511625,87280.78153589352
      Other Services per mil,34638.86211630013,36649.21465968586,36488.378327392595,36869.90107594687,37808.77163501933,37168.17660323615,37518.75937968985,38123.05024269184,37942.00636369094,40010.392309690826,33512.89924276364,34670.98620926853,39947.952000177946,39849.284431566535,40717.94759682127,39900.70299710027
      Government per mil,165182.00492615634,156649.21465968588,156795.77429828132,157480.39254325462,159310.84246839382,160798.35423507536,163411.70585292648,164781.27834311742,164515.41894298693,172169.39464796052,166723.1224799764,164290.54841179147,174238.46436157788,175361.08938270516,175715.70674332936,175941.87701295782
        Federal Government per mil,6405.950329546229,5654.4502617801045,5460.8457360723605,5340.322389942065,4942.32308954501,4945.207105273568,5422.711355677839,5481.7457865308525,5423.14542434612,5892.439594699922,7834.609963176241,6656.829352179557,6672.820490007452,6610.331948836031,6558.595586065171,6420.0648426549105
          Total State and Local Government per mil,158766.3191097871,151004.73697332336,151334.92856220895,152149.92314665197,154368.5193788488,155853.1471298018,157998.9994997499,159299.53255658658,159092.2735186408,166276.9550532606,158899.4394484085,157633.7190596119,167565.64387157044,168750.75743386915,169157.1111572642,169521.81217030293
          State Government per mil,36264.688415744225,36569.43405634505,37481.259370314845,37520.198636345725,40359.010349224554,41124.342287455,42271.13556778389,43026.72101900671,43605.29106881991,45643.02416212003,45434.1816274572,42625.897285123094,45508.63574185081,45357.8943889299,46369.270793480755,47840.183185850176
            State Government Educational Services per mil,27093.85982846072,27673.896783844426,28872.980728178958,28987.50640444567,31383.75161861081,31649.325473750843,32766.383191595796,33558.25102408978,33439.394849012424,34554.42972200572,33327.14140542194,30510.4678641563,33642.1366371209,32963.52198486234,33066.252746411905,33320.13653337899
          Local Government per mil,122501.63069404285,114435.30291697831,113853.66919189412,114619.87151696686,113999.6243834452,114728.8048423468,115727.86393196597,116282.77834810082,115486.98244982089,120633.93089114055,113454.33088934296,115018.91649007578,122057.00812971963,123392.86304493924,122787.84036378343,121670.92887638164
Local Government Excluding Educational Services per mil,46409.065685329595,48945.40014958863,48978.82184735447,49186.1427501675,49176.114740972844,50114.72880484235,51355.67783891946,51498.50996182711,51029.597166356485,52564.302416212005,49804.95427079122,52511.28887310974,55139.73998242823,55636.96056936993,57846.8130690948,57470.28044983254
            Special Districts plus Tribes per mil,16715.83087512291,17950.635751682872,17623.638511869893,17981.71284436212,18533.711585793786,18791.787000039563,19089.544772386194,19684.45077890624,19431.27013667927,20088.334632372043,15931.466284952521,18583.64860816793,20107.43240988912,20018.288585058446,21227.98771356427,21710.519276244693
