TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
      Other Services,1367.0,1383.0,1392.0,1375.0,1333.0,1350.0,1392.0,1425.0,1475.0,1600.0,1542.0,1817.0,2175.0,2308.0,2292.0,2286.0
      Government,16700.0,16450.0,16425.0,16575.0,17092.0,17667.0,18450.0,18625.0,18933.0,19492.0,18392.0,18217.0,18700.0,19408.0,19767.0,20843.0
        Federal Government,833.0,783.0,742.0,717.0,758.0,767.0,800.0,792.0,742.0,717.0,825.0,700.0,700.0,700.0,700.0,700.0
        Total State and Local Government,15867.0,15667.0,15683.0,15858.0,16333.0,16900.0,17650.0,17833.0,18192.0,18775.0,17567.0,17517.0,18000.0,18708.0,19067.0,20143.0
          State Government,2400.0,2450.0,2658.0,2925.0,3075.0,3217.0,3500.0,3550.0,3717.0,4008.0,3867.0,3600.0,3025.0,3108.0,3008.0,3057.0
            State Government Educational Services,1800.0,1850.0,2058.0,2325.0,2475.0,2617.0,2917.0,2975.0,3125.0,3408.0,3267.0,3000.0,2367.0,2425.0,2250.0,2286.0
            State Government Excluding Education,600.0,600.0,600.0,600.0,600.0,600.0,583.0,575.0,592.0,600.0,600.0,600.0,658.0,683.0,758.0,771.0
          Local Government,13467.0,13217.0,13025.0,12933.0,13258.0,13683.0,14150.0,14283.0,14475.0,14767.0,13700.0,13917.0,14975.0,15600.0,16058.0,17086.0
          Local Government excluding Educational Services,4217.0,3842.0,3675.0,3550.0,3600.0,3750.0,3867.0,4008.0,4050.0,4050.0,3942.0,3950.0,4058.0,4125.0,4275.0,4343.0
            Special Districts plus Tribes,667.0,608.0,650.0,617.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,633.0,683.0,643.0
Civilian Labor Force per mil,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
  Civilian Employment per mil,818760.9841827768,823560.8048993875,836060.1438221835,853713.5464018462,870078.7401574804,886259.040105194,893390.585074155,905481.2182033592,915550.6373783405,918535.745047373,875513.2915496002,896489.5470383276,921588.6741121325,909859.3681660667,901988.1061982134,893368.7940413156
  Civilian Unemployment per mil,181309.31458699473,176579.17760279964,163870.12421006756,146356.38855864046,129772.52843394577,113889.98465921544,106539.16739109436,94588.47306432504,84301.23641813413,81395.34883720931,124555.86773287228,103440.76655052265,78480.63976710537,90275.20775157286,97937.24651023911,106631.20595868453
"Total, All Industries per mil",607934.9736379613,613149.6062992126,625556.7661799957,647335.4780054549,664330.7086614172,680981.8102125794,696697.4877725384,711939.8564359886,725452.4384187092,732411.7140396211,707006.6998054895,726411.1498257839,745340.8076799777,733792.0129192881,729884.6284638417,712928.9634170838
  Total Farm per mil,96880.4920913884,102799.65004374452,112224.8855959904,121004.96538219455,122922.13473315835,126162.61231645847,127613.42781626758,127552.44267893235,127432.10156229578,123023.25581395348,122826.88567106116,126454.70383275262,122815.52977464325,115163.34152003498,115844.30233811906,109162.2005994038
  Total Nonfarm per mil,511054.48154657293,510349.9562554681,513331.88058400527,526330.5126232604,541408.573928259,554827.9640587332,569075.2790144271,584387.4137570562,598020.3368564134,609388.4582256676,584179.8141344283,599956.4459930314,622525.2779053345,618628.6713992532,614040.3261257227,603766.76281768
    Total Private per mil,364305.7996485061,366430.4461942257,370163.4342994116,381434.0163647807,391881.01487314084,399956.16918693844,407066.90199590806,422137.4311798732,433051.31265956245,441498.7080103359,425182.6237302788,441271.7770034843,460504.08518675755,455388.08330249303,450098.28560053743,436295.2666382767
    Goods Producing per mil,86994.72759226713,85669.29133858267,87313.14011767271,90189.87341772151,99588.80139982502,102853.385930309,102886.29558406434,107080.63279671056,110510.86113604085,112618.43238587424,110291.76572293062,110409.40766550522,114584.50661514336,111025.13205261918,105683.97654416217,104799.24793302105
"      Mining, Logging and Construction per mil",13840.070298769771,13560.804899387576,14016.125517541948,14056.927057836212,15161.85476815398,17681.349989042297,21513.307517364312,23886.68199874556,26209.624717906714,26554.694229112833,26436.13572509185,28022.64808362369,28808.581058249652,28033.845843286344,27851.73389069978,26860.68280610974
      Manufacturing per mil,73154.65729349737,72108.4864391951,73288.29810416212,76124.20448982446,84426.94663167103,85180.80210387903,81372.98806670003,83193.95079796502,84301.23641813413,86063.7381567614,83855.62999783877,82386.75958188153,85775.92555689371,82991.28620933284,77823.94850995712,77938.5651269113
        Non-Durable Goods per mil,64297.01230228471,64155.73053368329,64502.07016779255,65126.93195328345,72834.64566929133,73565.63664255972,69659.21164704127,70997.97895323717,71736.64903674401,73496.98535745047,70819.10525178302,68527.87456445993,70110.98884912969,67498.23369108097,63798.55184254397,64279.2289706485
Service-Providing per mil,424059.7539543058,424689.4138232721,426018.7404663325,436149.3810755997,441819.77252843394,451965.811965812,466197.7643722066,477315.4923688062,487509.4757203726,496770.0258397933,473888.04841149773,489547.0383275261,507940.7712901912,507603.53934663394,508364.64372506575,498967.514884659
    Private Service Providing per mil,277311.072056239,280769.9037620298,282850.294181739,291252.8848171201,292283.4645669291,297102.7832566294,304189.38735368755,315065.5097916231,322540.45152352157,328880.27562446165,314890.8580073482,330862.36933797906,345919.5785716143,344362.9512498738,344414.3090563753,331496.01870525564
"      Trade, Transportation, and Utilities per mil",97759.22671353251,100463.69203849518,102270.64719982567,104395.41226659207,103893.26334208224,106070.56760902915,108593.90778254875,113318.00125444282,117847.4648635932,119009.47459086994,116127.08018154312,118318.81533101045,119133.22994013013,116139.01692292164,114185.47363706488,107555.2198751376
        Wholesale Trade per mil,11274.165202108963,11741.032370953631,12856.831553715407,12605.776627736206,10866.141732283464,11027.832566294104,11854.271489159928,13215.206634608683,14525.081251579288,14857.881136950904,14981.629565593257,16184.668989547037,17111.863936855058,16258.453049826732,15617.872220425157,15266.316880529019
        Retail Trade per mil,63119.507908611595,64593.175853018365,64650.250599259096,66219.66571088888,68311.46106736657,70418.5842647381,71274.90494630454,72670.56937765698,72904.23205276778,72635.65891472869,71173.54657445429,75932.05574912892,76461.8730343017,73242.94317531878,70848.57382202426,67951.17992559679
"        Transportation, Warehousing, and Utilities per mil",23356.766256590512,24129.483814523184,24772.281542819786,25569.969927966988,24715.660542432197,24615.384615384617,25464.73134708429,27440.936650637675,30426.864865335854,31507.321274763133,29971.904041495567,26202.090592334494,25559.492968973373,26637.620697776132,27719.02759461544,24337.723069011787
      Information per mil,5492.091388400703,3867.016622922135,3486.598387448246,3496.7480243373666,3499.562554680665,2778.8735481043173,2634.2825531466506,2613.422538155969,2613.991826918888,2583.9793281653747,1945.1048195374974,2108.01393728223,2599.270471421021,2523.298455741345,2488.2430515812785,2410.4710863993187
      Financial Activities per mil,14059.7539543058,13490.813648293963,13510.568751361952,13112.805091265123,13709.536307961505,13806.706114398421,15954.97133022488,15828.629172764653,16049.909817281972,16365.20241171404,15846.120596498811,16480.8362369338,16392.73243976191,15139.79073444807,14863.105161445503,13771.82480696144
      Professional and Business Services per mil,37196.836555360285,38713.91076115486,37768.57703203312,37738.65305266102,33394.575678040244,32434.801665570896,30513.772907282037,32667.78172694961,33180.26958969041,33875.96899224806,32349.254376485842,33170.73170731708,33426.61826247433,30557.14429902769,29999.917058564948,28234.65132535735
      Private Education and Health Services per mil,71107.20562390158,71592.3009623797,72346.9165395511,76709.90978390098,79177.60279965003,82472.05785667324,85684.43051201671,89222.24545264478,89598.92652068975,90938.84582256676,89189.53965852603,91968.64111498259,95739.79569734095,100999.22618847356,106928.0980699528,108238.18668295073
      Leisure and Hospitality per mil,39692.44288224956,40533.6832895888,41333.623883198954,43779.28526470382,46955.380577427815,47705.45693622617,48584.95122186806,49001.67259042442,50389.049116906426,52325.58139534884,46103.306678193214,52987.80487804878,59783.220842683484,59575.07654005316,56955.883450695466,52917.87525008638
      Other Services per mil,12012.302284710016,12099.7375328084,12133.362388319896,12020.071333659698,11662.292213473316,11834.319526627218,12223.071046600458,12413.757056240853,12852.1264823512,13781.223083548664,13330.451696563649,15827.526132404182,18844.710917802404,19412.576119503414,19010.176914080967,18367.78967836281
      Government per mil,146748.68189806677,143919.51006124236,143168.4462845936,144896.4962584796,149536.3079615048,154871.79487179487,162008.377018519,162249.98257718308,164969.024196851,167889.75021533162,158997.19040414956,158684.66898954703,162021.192718577,163240.5880967601,163950.33466869043,167471.49617940333
        Federal Government per mil,7319.859402460457,6850.393700787402,6467.640008716496,6267.920833624729,6631.67104111986,6723.646723646724,7024.753475057734,6899.435500731758,6465.273118579383,6175.7105943152455,7132.051004970824,6097.5609756097565,6064.964433315716,5887.696396729805,5805.900453689649,5624.432534931743
        Total State and Local Government per mil,139428.82249560632,137069.11636045494,136700.8062758771,138628.57542485488,142895.88801399825,148148.14814814815,154983.62354346126,155350.54707645133,158512.46438436137,161714.03962101636,151865.13939917873,152587.1080139373,155956.22828526126,157352.89170003028,158144.4342150008,161847.06364447158
          State Government per mil,21089.6309314587,21434.820647419074,23168.446284593592,25569.969927966988,26902.88713910761,28200.745123822046,30733.29645337759,30925.500034845634,32387.35873552502,34521.9638242894,33429.86816511779,31358.885017421602,26209.31058682863,26141.372001480337,24948.783663854952,24562.700370409057
            State Government Educational Services per mil,15817.223198594025,16185.476815398077,17938.548703421227,20324.84789146094,21653.543307086613,22941.04755643217,25614.007358429266,25916.440170046695,27229.081530405085,29354.005167958658,28242.92197968446,26132.40418118467,20508.244019511854,20396.66251724254,18661.822886859587,18367.78967836281
            State Government Excluding Education per mil,5272.407732864675,5249.343832020997,5229.8975811723685,5245.12203650605,5249.343832020997,5259.697567389875,5119.289094948324,5009.059864798941,5158.277205119938,5167.958656330749,5186.946185433326,5226.480836236934,5701.066567316773,5744.709484237796,6286.960776995364,6194.910692046249
          Local Government per mil,118339.19156414762,115634.29571303587,113532.3599912835,113058.6054968879,115993.00087489064,119947.40302432611,124250.32709008368,124425.04704160569,126125.10564883634,127192.07579672695,118435.27123406094,121228.22299651569,129746.91769843263,131211.51969854994,133187.35640764056,137284.36327406252
          Local Government excluding Educational Services per mil,37056.23901581722,33613.29833770778,32033.122684680762,31033.638715994122,31496.062992125982,32873.10979618672,33955.90211006033,34915.32510976374,35288.88966340499,34883.72093023256,34078.23643829695,34407.66550522648,35159.46524342168,34695.3537664435,35457.463485033215,34895.5864274408
            Special Districts plus Tribes per mil,5861.159929701231,5319.33508311461,5665.7223796033995,5393.733827540387,5249.343832020997,5259.697567389875,5268.565106293301,5226.845076311938,5227.983653837776,5167.958656330749,5186.946185433326,5226.480836236934,5198.540942842042,5324.159741614238,5664.900014100043,5166.443028515872
