TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
     Service-Providing,42683.0,41767.0,41850.0,42183.0,42825.0,43683.0,44717.0,45458.0,45942.0,46083.0,41917.0,41925.0,43933.0,44875.0,45850.0,45929.0
    Private Service Providing,29042.0,28267.0,28350.0,28742.0,29092.0,29758.0,30558.0,31125.0,31583.0,31608.0,28475.0,28833.0,29883.0,29883.0,30508.0,30600.0
"      Trade, Transportation, and Utilities",9117.0,8917.0,9167.0,9200.0,9258.0,9375.0,9542.0,9592.0,9400.0,9283.0,8608.0,8667.0,8742.0,8375.0,8300.0,8200.0
        Wholesale Trade,975.0,1025.0,1033.0,1000.0,983.0,917.0,975.0,992.0,1050.0,1100.0,1075.0,1108.0,1158.0,1083.0,1058.0,1000.0
        Retail Trade,6942.0,6733.0,6842.0,6917.0,7008.0,7225.0,7383.0,7450.0,7225.0,7158.0,6517.0,6517.0,6533.0,6183.0,6125.0,5971.0
"        Transportation, Warehousing, and Utilities",1200.0,1158.0,1292.0,1283.0,1267.0,1233.0,1175.0,1158.0,1117.0,1000.0,1025.0,1058.0,1075.0,1092.0,1150.0,1200.0
      Information,600.0,592.0,517.0,500.0,500.0,500.0,425.0,408.0,400.0,400.0,325.0,300.0,333.0,308.0,342.0,357.0
      Financial Activities,1658.0,1617.0,1600.0,1600.0,1592.0,1625.0,1650.0,1700.0,1775.0,1817.0,1700.0,1667.0,1750.0,1700.0,1700.0,1700.0
      Professional and Business Services,2900.0,2717.0,2650.0,2633.0,2575.0,2700.0,2750.0,2925.0,3325.0,3567.0,3317.0,3167.0,2917.0,2908.0,2992.0,2929.0
      Private Education and Health Services,7700.0,7567.0,7442.0,7767.0,8000.0,8108.0,8483.0,8775.0,8908.0,8917.0,8375.0,8250.0,8608.0,9017.0,9683.0,9929.0
      Leisure and Hospitality,5183.0,4992.0,5133.0,5125.0,5275.0,5567.0,5833.0,5808.0,5767.0,5633.0,4325.0,4825.0,5425.0,5350.0,5275.0,5271.0
      Other Services,1883.0,1867.0,1842.0,1917.0,1892.0,1883.0,1817.0,1900.0,2000.0,2025.0,1867.0,1900.0,2075.0,2233.0,2250.0,2286.0
      Government,13642.0,13500.0,13500.0,13442.0,13733.0,13925.0,14167.0,14325.0,14367.0,14475.0,13467.0,13083.0,14050.0,15000.0,15342.0,15343.0
        Federal Government,900.0,742.0,725.0,708.0,725.0,750.0,783.0,825.0,742.0,758.0,800.0,767.0,792.0,817.0,842.0,800.0
        Total State and Local Government,12742.0,12758.0,12775.0,12733.0,13008.0,13175.0,13375.0,13525.0,13617.0,13717.0,12625.0,12317.0,13267.0,14183.0,14475.0,14529.0
          State Government,3075.0,3175.0,3275.0,3350.0,3442.0,3450.0,3500.0,3433.0,3467.0,3517.0,3342.0,3100.0,3333.0,3600.0,3667.0,3686.0
          State Government Educational Services,1850.0,1983.0,2033.0,2108.0,2150.0,2133.0,2200.0,2158.0,2150.0,2158.0,1958.0,1683.0,1867.0,2067.0,2050.0,2029.0
            State Government Excluding Education,1225.0,1192.0,1242.0,1242.0,1292.0,1317.0,1283.0,1275.0,1325.0,1358.0,1392.0,1417.0,1500.0,1525.0,1617.0,1686.0
          Local Government,9667.0,9583.0,9500.0,9383.0,9567.0,9725.0,9883.0,10092.0,10167.0,10192.0,9292.0,9217.0,9942.0,10583.0,10850.0,10829.0
