TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Management of Companies & Enterprises per mil,36594.59637,38617.67989,39457.26087,41219.42832,41423.9519,42045.50699,45656.07331,44947.32285,41343.82613,37316.68873,32309.74787,29439.22037,28763.85983,24539.45028,,
Administrative and Support and Waste and Remediatio per mil,63623.01313,64431.13772,67149.39895,72157.79831,71733.69857,77614.80593,82195.35972,81814.59566,71919.13366,72281.12648,74647.12426,77254.56587,77816.15108,74293.12772,,
Private Education and Health Services per mil,165298.8943,161660.408,161321.5682,160908.6653,157169.297,158290.4878,171037.2392,171324.3854,171364.7712,174686.6605,176461.9689,188996.0528,186650.8619,192556.9597,,
Private Educational Services per mil,37263.05657,36876.07835,37651.93664,38208.1584,37493.15663,37230.81183,38765.84129,38308.55823,37706.88988,40487.67899,38142.00634,36464.55746,36724.92275,37203.60087,,
Health Care & Social Assistance per mil,128035.8377,124784.3296,123669.6316,122700.5069,119676.1404,121059.676,132271.3979,133015.8272,133657.8814,134197.1249,138319.9625,152531.4953,149925.9391,155353.3588,,
Leisure and Hospitality per mil,157910.8665,161457.4241,166702.1038,167514.0315,170886.3517,173273.6419,189641.2556,186447.2988,186906.6501,188950.547,113961.3663,114590.249,146220.9606,158495.2282,,
"Arts, Entertainment, and Recreation per mil",24784.4473,25541.45945,26741.24211,25628.82116,25369.25796,25537.45327,29001.75473,27661.51922,27494.25148,27430.55104,19264.76911,20033.87935,24252.52639,27310.09574,,
Accommodation & Food Services per mil,133126.4192,135913.9348,139960.8617,141885.2104,145518.9881,147736.1887,160639.5009,158785.7796,159412.3986,161519.996,94698.52526,94556.36968,121968.4342,131185.1325,,
Other Services per mil,44461.85869,44351.97402,45018.91948,47175.9145,48779.74854,48076.79882,52413.72587,52773.36797,52505.06553,52015.00836,42079.0218,45904.09972,46134.33061,46789.68616,,
Government per mil,185009.2145,182279.5088,175545.6332,171803.6341,169450.4275,170028.1534,183938.3895,185870.0149,186272.9846,183473.7196,189395.1225,203883.6514,205987.9105,209795.6721,,
Federal Government per mil,31401.17484,29499.64478,27971.69756,27068.40245,26236.87446,25661.14367,27295.76916,26714.77366,25247.9643,24289.2656,25787.25849,25918.50448,23784.56981,22267.637,,
State Government per mil,67428.09425,67272.9118,64131.33783,62717.9528,61282.51904,61859.97139,67557.02866,68231.10598,69042.97542,69188.11139,72526.303,84129.01512,92382.74981,95818.31681,,
Local Government per mil,86179.94537,85506.9522,83440.62905,82017.27886,81931.03396,82507.03835,89085.59173,90922.211,91982.04488,89996.34259,91083.48902,93836.1318,89820.59086,91709.71833,,
