TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"      Trade, Transportation & Utilities per mil",99305.68244107436,102653.88868411352,100200.5922246633,102959.72828723921,102055.20854321982,103042.59634888438,111445.78313253012,110461.33853151396,108523.77342142315,107951.4382587772,112663.46261316643,122391.42695995487,130662.4174823583,128044.69273743016,127446.61921708187,125027.6365244307
      Information per mil,8496.254339484743,7832.65757464062,8119.209093514185,8248.423095584669,7858.1503123111015,8113.5902636916835,8820.998278829604,8663.634394628547,7798.1154554316045,7437.383790878268,6482.619872582989,5978.567399887197,7284.315957204644,6703.91061452514,7228.64768683274,7738.226840592527
      Financial Activities per mil,16718.435958340946,16955.399926280872,17957.780112713728,18728.772440562832,18436.42957888374,18864.097363083165,19578.31325301205,19493.177387914227,18520.524206650058,17937.219730941702,17324.242762937298,16130.851663846586,16048.258593216482,15418.994413407821,15458.185053380783,14813.177094848552
      Professional and Business Services per mil,15896.217796455327,30132.694434205678,17766.739898748685,18631.732168850074,21257.304049969774,21196.754563894523,24096.385542168675,22850.335715832793,20036.824434095095,18702.832768237997,17771.31999552923,19063.733784545966,18210.78989301161,19106.145251396647,19016.903914590748,18903.382710590315
      Private Education and Health Services per mil,135848.71185821304,127810.54183560633,124080.61897029325,138185.3469189714,143360.87044126535,142190.66937119677,151355.421686747,164825.6443578081,172749.91876963066,179044.07743629004,180172.1247345479,178793.0062041737,178693.37582517642,187486.03351955305,198620.99644128114,196329.8695556047
      Leisure and Hospitality per mil,69523.11346610634,67360.85514190933,70493.83895309964,74332.84813197477,75357.64658472697,77383.36713995943,87887.26333907057,96058.04635044401,99642.58637495938,104013.99978125341,80138.5939421035,89904.11731528484,95834.28181197359,90726.25698324022,78291.81494661921,74508.06986513377
      Other Services per mil,8953.042207198976,10320.678215997052,11940.013372814978,12809.315866084424,12190.207535764657,9939.148073022312,10111.876075731498,11587.611002815682,11480.558864940973,10718.582522148092,11847.546663686151,12295.544275239707,15365.353972228546,12513.966480446927,13122.775800711743,13707.716117621048
      Government per mil,357299.47012607346,352930.335422042,359155.60225427453,355361.47501213005,370139.0288132178,389249.4929006085,410821.85886402754,402967.2947801603,408101.37550092064,410806.081154982,400469.4310942215,406316.9768753525,418961.98497609835,421117.31843575416,418260.67615658365,417974.7954897192
        Federal Government per mil,16718.435958340946,14835.97493549576,14519.056261343012,14070.839398350316,14809.590973201692,15010.141987829615,16028.39931153184,15919.428200129954,15596.230910863209,16187.247074264464,17771.31999552923,17146.080090242525,16731.163214204415,16983.24022346369,15791.814946619219,13928.808313066549
        State & Local Government per mil,340581.0341677325,338094.3604865463,344636.5459929315,341387.67588549247,355430.18335684063,374239.3509127789,394901.03270223754,387156.1620099632,392288.53027185093,394618.83408071747,382586.3417905443,389283.6999435984,402117.00432506256,404357.54189944133,402357.6512455516,404156.53327437537
          State Government per mil,149826.4206102686,148820.49391817176,152641.13095806667,149053.8573508006,150916.78420310296,159026.369168357,164156.62650602407,150963.82932640243,155312.46615401277,153231.98075030078,158488.87895383927,158262.83135927806,152629.18279080358,146815.64245810054,140458.1850533808,138072.07605571524
          Local Government per mil,190754.61355746392,189273.8665683745,191899.89492788233,192333.8185346919,204513.39915373764,215212.9817444219,230636.83304647158,236300.6281134936,237084.3712769414,241605.59991250135,224209.232144853,231020.86858432036,249487.82153425904,257206.7039106145,262121.88612099647,266305.54941410566
